trial_number,value,state,duration,lr,batch_size,lambda1_metaweight,lambda4
499,3.013806479317801,PRUNED,0:00:00.062501,0.0003751674668140191,228,0.7616157021988035,1.633468368772813
500,2.800870333885541e-06,COMPLETE,0:00:13.346181,0.00023538737767163348,9,0.5564350593554911,0.3148409274049239
501,2.0974370539188385,PRUNED,0:00:00.095671,0.00024346063890740816,129,0.5529414219711927,0.2003309271873806
502,8.94426054403346,PRUNED,0:00:00.564894,0.002509692838086703,8,1.1000701897259821,0.12331981981506378
503,1.9406630749343543,PRUNED,0:00:01.089865,2.019772020060561e-05,8,1.1573919323325876,0.32538110836251044
504,2.951918465750558,PRUNED,0:00:00.068031,0.0002989351828950149,217,1.1496363737772795,1.4579001350485958
505,1.9193360108595627,PRUNED,0:00:00.419790,0.0001680246637041415,23,0.8456307266009403,1.3313055736005415
506,4082.0309731116663,PRUNED,0:00:00.254261,0.06690650619770759,23,0.687128839085447,0.3410126457743691
507,2.7219630684903873,PRUNED,0:00:00.329519,0.0010016061587774278,16,0.6894224438200856,0.3326173101578146
508,3.2984459779479285,PRUNED,0:00:00.296908,0.0010239222065265426,17,1.1616888048168514,1.5424915066364018
509,6.993287531489676,PRUNED,0:00:00.295280,0.001949780502139101,17,1.229403449272357,1.5583861007121116
510,2.425322731335958,PRUNED,0:00:00.088022,0.00018162004153332765,252,1.174350788249466,1.5110533599524938
511,39.61424058675766,PRUNED,0:00:00.071599,0.0016977693192254464,253,1.2426200001520935,1.54636774388556
512,4.178433300694451e-06,COMPLETE,0:00:10.171686,0.00023760810501338283,12,0.5293926550165344,0.1654247023138116
513,2.151937017073998,PRUNED,0:00:00.093053,0.0002318295972194199,119,0.5235424293864345,0.1788594896982964
514,1.9499017091897817,PRUNED,0:00:00.147468,8.86532345221292e-05,117,0.5023523012603427,0.16889520339896305
515,1.9151627738629617,PRUNED,0:00:00.692110,8.669571255851993e-05,12,0.7128035368187222,0.16298420437625824
516,1.9379635953903198,PRUNED,0:00:00.357454,8.547008664191357e-05,30,0.8764607528266826,0.14145964127027216
517,2.0173081998471862,PRUNED,0:00:00.325665,0.00015789056591628356,28,1.1299322881118337,0.5808041721561488
518,1.9421082368263831,PRUNED,0:00:00.369482,4.5872609010675315e-05,29,0.7923363016698359,1.6019675823934338
519,1.941222906112671,PRUNED,0:00:00.367727,6.291959898014909e-05,30,1.1306795764194386,0.4192354634107378
520,2.087262600660324,PRUNED,0:00:00.082845,0.00014027375059528024,207,0.7974126968777082,0.10237156507428014
521,2.3259392023086547,PRUNED,0:00:00.162043,0.00037627932361078794,38,0.7899353037759644,0.41394069792444677
522,1.9385345928809221,PRUNED,0:00:00.823856,3.478361730830247e-05,11,1.1878487088244296,0.4274504960332962
523,2.0485823452472687,PRUNED,0:00:00.412113,0.0003644798462767812,11,0.7143139362124469,0.21090679596533626
524,2.0106748332900386,PRUNED,0:00:00.371274,0.00021514984681111744,12,1.194307143694011,0.21910862330767178
525,124.68182217548875,PRUNED,0:00:00.424645,0.00908173951000324,11,1.19471743267311,0.4908984525725578
526,2.008431260200108,PRUNED,0:00:00.389691,0.00020561665640046617,11,1.185996272778252,0.21780381884834235
527,2.0091105682749144,PRUNED,0:00:00.245943,0.0002256819464209533,21,1.1755790597534188,1.5042165764109778
528,2.068719637805018,PRUNED,0:00:00.132301,0.00012128026569755339,53,1.181086663140913,0.27813005526408985
529,2.325300404003688,PRUNED,0:00:00.072181,0.00018356863473040414,244,1.1110000818652497,0.28297388317178107
530,1.9144735546673046,PRUNED,0:00:00.509263,0.00017842458435049312,22,0.8271332727098776,1.4946890869934515
531,2.007647410911672,PRUNED,0:00:00.261588,0.0003042763117226237,22,0.8307040820291491,1.4695915047894086
532,4.257061970384815,PRUNED,0:00:00.349844,0.001495117542542211,19,0.9985146596435084,1.6534749442778403
533,3.1967202349554134,PRUNED,0:00:00.297235,0.0013892313741922981,19,0.6556161277349699,1.4367002048753874
534,1.9468334154649214,PRUNED,0:00:00.171465,1.1964832634040184e-05,137,0.8270911886299703,0.2982199571074667
535,2.184803708791733,PRUNED,0:00:00.322215,0.00056178087475585,15,0.6472172841343605,1.4357599343681966
536,1.9174898350110618,PRUNED,0:00:00.598183,0.00011656475262026784,16,0.6491430659847301,0.7135626672066695
537,1.9181896366856315,PRUNED,0:00:00.615238,0.00012029494864792292,17,0.6328681815820385,1.394426990839396
538,2.0358076731363934,PRUNED,0:00:00.090117,0.00011415830631214033,102,1.0057685258576445,1.6453472801600615
539,1.9124799688285756,PRUNED,0:00:00.680616,0.00011581866073806431,14,0.9415941112096413,1.8501660944034173
540,2.0419318795204164,PRUNED,0:00:00.336278,0.0002560099830115474,15,1.1540142171600616,1.23092407032761
541,2.0512368645623464,PRUNED,0:00:00.357798,0.000271982989883002,14,1.2268169146760917,0.2590751034656759
542,3.884162197209662e-06,COMPLETE,0:00:14.943282,0.0002589005868962402,8,0.940204295288467,1.9586894436352944
543,1.133407373744321,PRUNED,0:00:02.299558,0.00013580542402985145,9,1.2211023688372282,1.9513822997900905
544,2.104746091365814,PRUNED,0:00:00.073611,0.00013985386834301523,151,1.1412248579725757,0.7946799434746519
545,0.9916784327517274,PRUNED,0:00:03.389640,0.00015710645956490025,8,1.05423309839642,1.9455203323692654
546,3.276817324149306e-06,COMPLETE,0:00:17.168023,0.00020448414468924626,7,0.6273383724310763,1.590915128975191
547,2.2978043854236603,PRUNED,0:00:00.083649,0.00019254595202852613,189,1.0473334635415414,1.9594203250385152
548,1.0027603146056054,PRUNED,0:00:04.081702,0.00014864481609557252,7,0.9428703753536785,1.5924763666140087
549,1.0408282469036758,PRUNED,0:00:03.093181,0.0001451946100803549,8,0.5399643132752032,1.5736976963877192
550,1.331662979978387,PRUNED,0:00:03.687896,0.000447396715131789,4,1.1016142732450014,1.595588870238952
551,1.9884899976432964,PRUNED,0:00:00.498852,0.00023916951934693835,8,1.2772912231842457,0.2002518320602148
552,14.60682122585594,PRUNED,0:00:00.491194,0.0033126909440340797,8,1.0993895240881368,0.1973761043678001
553,1.3805283157415287,PRUNED,0:00:03.770441,0.00032091446798831666,4,1.1034019172025402,0.13915930500179022
554,1.9911604446749533,PRUNED,0:00:00.199738,0.0002181495772314345,24,0.8716969387969923,0.2409316185235979
555,1.4451539178422634,PRUNED,0:00:03.712756,0.0003455734952592137,5,1.1608804837250675,0.1007107762212525
556,1.9466391801834106,PRUNED,0:00:00.144179,5.8359445754760875e-06,108,1.1591052387267766,0.1143319628790866
557,1.3448880632878633,PRUNED,0:00:04.935372,0.0004093931772056121,4,1.1297659369402848,0.14223536367214362
558,1.2129937750036999,PRUNED,0:00:05.649704,0.00031350249360684134,4,1.1184824859497235,0.31325382528459345
559,278.7938971168855,PRUNED,0:00:00.134410,0.006788803375000276,45,1.3552697023278633,1.7640502985266235
560,9.820586335140726,PRUNED,0:00:00.384520,0.0022962461662144446,13,1.1411326726394335,0.347380505325612
561,2.001916265487671,PRUNED,0:00:00.349617,0.0002049162528427026,13,1.1303905029536179,0.3123001579361301
562,1.9489838986457149,PRUNED,0:00:00.505891,1.549943559970952e-06,19,1.2452992569746162,0.3130242363588881
563,1.937709584236145,PRUNED,0:00:00.505348,6.436484449813117e-05,20,1.124396312239246,0.29956951032819473
564,1.9296991281871554,PRUNED,0:00:00.503300,0.00010116110619346532,19,1.0809303545308755,0.2482838532448917
565,1.9884980817635853,PRUNED,0:00:00.103557,9.144858291615513e-05,125,1.0731826406969909,0.2682194442484191
566,1.9336143347524828,PRUNED,0:00:00.437117,9.491813719702664e-05,24,0.6058010197080933,0.24846061468611016
567,1.9818232223905365,PRUNED,0:00:00.201278,0.00018311858845193498,26,0.8585584281584225,1.5428182527012124
568,1.9215923773831334,PRUNED,0:00:00.393391,0.00018124870350891994,26,0.7760367496299012,1.520402936395006
569,2.281743639991397,PRUNED,0:00:00.100752,0.0002854872237802081,73,1.2112146718043892,0.19497945164044136
570,1.0487988247167344,PRUNED,0:00:02.385076,0.00016853252613372745,10,0.6160459057972095,1.5119228539888043
571,2.1598284805522248,PRUNED,0:00:00.102548,0.00016476446589188467,88,1.172269121803517,0.37460044403165865
572,1.8714446635807263,PRUNED,0:00:00.744322,0.00014462203203437264,11,1.1698907873779276,0.1446916935972335
573,2.322343587875366,PRUNED,0:00:00.068374,0.00023600927853101433,174,0.808028126383419,0.22505577128208457
574,0.7407631008016983,PRUNED,0:00:04.755735,0.0002963228449864102,10,0.5740799478707271,0.4655988624124334
575,0.7082819617403451,PRUNED,0:00:10.702834,0.0002693887413791617,4,0.5728578527752339,0.35734145476499424
576,1.0205933115626342,PRUNED,0:00:04.910556,0.0002913074258269434,10,0.5231208317580617,0.3542386647115445
577,2.1393980724983903,PRUNED,0:00:00.446962,0.0007378693667977857,9,0.5595165180762693,0.34870260864540026
578,2.5156028611319408,PRUNED,0:00:00.060790,0.0003096587912967612,231,0.5926752134055687,0.3972258192142043
579,2.3336144174848283,PRUNED,0:00:00.059563,0.00026571332033359444,223,0.5554716804393475,1.6226774558910133
580,1.8622327077388763,PRUNED,0:00:00.561659,0.00019716434326631544,15,0.523082809018903,0.45585428638492154
581,9.120911753177642,PRUNED,0:00:00.066598,0.0011997201040728875,161,0.5549670164180794,0.3190125745634269
582,1.2912088629379068,PRUNED,0:00:03.743227,0.0005252626705368089,4,0.5260794501001226,0.3667578574558191
583,1.914287700447985,PRUNED,0:00:00.529223,0.00012410148099627305,16,0.5832749003642415,0.5364313765245132
584,2.068597067594528,PRUNED,0:00:00.293213,0.0004726032436688741,15,0.5122222661675182,1.7231126810231512
585,1.9364581653870732,PRUNED,0:00:00.874516,2.9760962034475604e-05,9,0.5784078316605434,1.8951254408957967
586,1.9116209881851471,PRUNED,0:00:00.860700,6.946923158423391e-05,9,0.5282677126973108,1.0564268732196749
587,11.667503297328949,PRUNED,0:00:00.075963,0.0019451016781664341,132,0.5756624062183514,1.4791980561050204
588,4.922729953322359,PRUNED,0:00:00.936162,0.0019953152701605572,4,1.3147775801304415,1.4774873983577947
589,1.8846770509888855,PRUNED,0:00:00.461595,0.0002252193746125201,19,0.5424991587954711,0.3722737530656852
590,2.0463557676835493,PRUNED,0:00:00.068920,0.00013818702845756737,143,0.8458549076502122,1.362745526343721
591,1.9072490754334823,PRUNED,0:00:00.632230,0.00010565979770690894,13,0.5412790979245853,1.5687996773375945
592,1.848018133121988,PRUNED,0:00:00.641021,0.00018962112831847635,13,0.7441243671038718,1.5841058991435233
593,1.8713465249538421,PRUNED,0:00:00.604133,0.00019316794456607846,15,0.7485405847965564,1.5571784387660708
594,7.674131301993674,PRUNED,0:00:00.262761,0.0027049974455785764,17,0.7438220027889189,0.2818239763482385
595,2.264481768012047,PRUNED,0:00:00.105886,0.0001954110226125011,98,1.2467450945682033,1.3066359275413573
596,2.2652231454849243,PRUNED,0:00:00.061994,0.0001871469950165296,237,0.9212622160466581,0.17292092859771152
597,2.1407903358340263,PRUNED,0:00:00.087301,0.0001533531398947678,96,1.2444400576401478,1.3012882292023318
598,1.9437872171401978,PRUNED,0:00:00.153541,1.6628286214544084e-05,97,1.2581246271996849,1.6478741207380636
599,1.194569262045045,PRUNED,0:00:04.923808,0.0005781681390911221,4,0.5005908590614645,0.20966028511256896
600,1.960715753691537,PRUNED,0:00:00.108453,1.630225097619925e-05,247,1.2026795475254137,0.20614861173447607
601,2.0069162209828693,PRUNED,0:00:00.238712,0.00024815376667340616,20,0.9695568229914051,0.2064777391370382
602,2.0945597836669063,PRUNED,0:00:00.240470,0.00039670294893683907,21,0.8888877567959727,1.1956848514893381
603,2.1086380783940704,PRUNED,0:00:00.240269,0.00038255720928398717,21,1.0280053702510843,0.27309060327674567
604,2.0146936077467155,PRUNED,0:00:00.242639,0.00038477327367925253,21,0.5001474856016692,0.26527477877908096
605,3.178778186440468,PRUNED,0:00:00.070179,0.0003943843636065412,195,0.8942177079919251,0.10040570553835743
606,2.1068441718816757,PRUNED,0:00:00.074700,0.000132327307653647,199,1.0248206161012714,0.2734969067372206
607,2.008028677531651,PRUNED,0:00:00.185278,0.00011178696238069052,217,0.504364391890722,0.24091853395246152
608,1.9500936695507594,PRUNED,0:00:00.143007,4.968098123771215e-05,113,1.208289571681441,0.23598012315575287
609,1.941736568104137,PRUNED,0:00:00.333939,5.377459796479106e-05,34,0.8065747903537326,1.7941153548603506
610,2.0214589493615285,PRUNED,0:00:00.064293,7.82302691216465e-05,214,1.2133299684005052,1.8398327217950974
611,1.9113186052046627,PRUNED,0:00:00.910329,7.81311268550555e-05,9,1.2255551558465025,1.4034540346259434
612,2.001827299594879,PRUNED,0:00:00.152947,0.00010456976589088443,40,1.228072445060824,0.16591011972868003
613,2.036515752474467,PRUNED,0:00:00.078983,9.786415530473439e-05,167,1.0874321821927069,0.13958821102686392
614,2.1607791715198092,PRUNED,0:00:00.091316,0.0001505553008386791,183,1.0863393294709442,1.4127053806529901
615,2.00860781896682,PRUNED,0:00:00.175603,0.0001607470344915652,36,0.8419237572188157,1.3994745129710715
616,2.104567304253578,PRUNED,0:00:00.115904,0.00014844976984646825,63,1.1577075534299823,1.4416891773210228
617,0.9178165751759724,PRUNED,0:00:08.541173,0.00021876385934159546,4,1.27940433519025,1.7888142807860459
618,5.327739017957356e-06,COMPLETE,0:00:10.058551,0.000233817996890484,12,0.6201341621352305,1.4534178807162559
619,0.9791253186682219,PRUNED,0:00:07.594913,0.00022487761166496887,4,0.8493897836285135,1.525508396444901
620,2.0268336390874473,PRUNED,0:00:00.444578,0.00025775776300564847,9,1.1860979116902255,1.7055007641026587
621,0.4454578307847823,PRUNED,0:00:19.452887,0.00021207867853496344,4,0.6270733496703438,1.5075833738344273
622,2.019448097621169,PRUNED,0:00:00.316253,0.00022250824386558374,14,1.2818697975429554,1.512888697939895
623,1.9094747865200044,PRUNED,0:00:00.570096,0.0001246132426534728,15,0.6196901883122393,1.6109562817860443
624,0.647830912182408,PRUNED,0:00:11.627717,0.0002064597247460624,4,0.777234933449381,0.31513395662942206
625,2.217303950940409,PRUNED,0:00:00.959614,0.0009607465589158154,4,1.1091279363192565,0.3270031270851087
626,2.604837905014715,PRUNED,0:00:01.091069,0.0014947514937549565,4,0.7819249211006463,0.186168793996025
627,1.8716742277145386,PRUNED,0:00:00.692643,0.0001664307806263113,13,0.8647057293425845,0.29391028913823564
628,1.8677365116451097,PRUNED,0:00:00.717666,0.00017110392381739195,13,0.8631575854977281,1.5430671253684443
629,1.9847640410713527,PRUNED,0:00:00.337371,0.0001710852160517715,13,1.1443083113887371,0.8439101335178048
630,1.9292754263713443,PRUNED,0:00:00.383397,0.00013388028087459944,26,0.5523753395865666,0.8333375650451178
631,2.0189903995820453,PRUNED,0:00:00.203227,0.00022314057342199544,27,1.1458999871642204,0.13193772595815628
632,1.9446044889363376,PRUNED,0:00:00.598907,2.3229851342584436e-05,17,1.453691643635635,0.3911727950479698
633,1.918006121394146,PRUNED,0:00:00.500337,0.00012720721123362098,18,0.6668369951265003,1.4909472123893726
634,13.52892029556361,PRUNED,0:00:00.281247,0.0036008832220933177,17,0.8165960413140188,1.6669992156011006
635,1.9463161880319768,PRUNED,0:00:00.124238,2.450430205718763e-05,137,0.6006119702664335,1.4829402212013967
636,107.92153046684093,PRUNED,0:00:00.470173,0.012056336722014142,9,1.1810686274272306,0.4095688321404695
637,2.046745108552726,PRUNED,0:00:00.459126,0.00031358156924701325,9,1.0526670098258017,0.16404971960769793
638,2.0721144970641077,PRUNED,0:00:00.470310,0.00032079423992943846,9,1.1804676331786779,0.17369268717708408
639,2.0028818915872013,PRUNED,0:00:00.409476,0.00020465221606046666,11,1.1169289249605685,0.3143038820588978
640,1.9823714398697718,PRUNED,0:00:00.437947,0.00021552646582683873,10,1.1197505623624846,0.3131665275081819
641,2.0354447811841965,PRUNED,0:00:00.064550,9.478734927786114e-05,208,1.1185678050327648,0.23389047926226542
642,2.3211710086235633,PRUNED,0:00:00.078915,0.00022628911856253602,121,0.9845940321710319,0.33356581444335354
643,1.9054118311923482,PRUNED,0:00:00.681378,0.00012244276332126205,13,1.2031929052931714,0.31181309038466837
644,1.9292493830708897,PRUNED,0:00:00.430451,0.00011892621052295708,22,1.195220316418291,1.6211196100880074
645,1.9269260940417436,PRUNED,0:00:00.446596,0.00012546505907315325,21,1.2036169777051553,0.9499805780269011
646,1.9863717268748455,PRUNED,0:00:00.259507,0.00016510587025420252,18,1.338116585705378,1.524099741252029
647,2.107367237408956,PRUNED,0:00:00.069309,0.00016551377428119493,256,0.5481776448902137,0.21889806753103297
648,2.266161481539408,PRUNED,0:00:00.061717,0.00016060025565244385,255,1.1460641737322428,1.5392874300848278
649,1.995132485573942,PRUNED,0:00:00.304505,0.00024342834879311222,17,0.8360163644223527,0.12646275618951813
650,4.2790241282094605,PRUNED,0:00:00.290299,0.001628963360453932,17,0.8391677426591602,0.12601991237158927
651,1.9505776255219072,PRUNED,0:00:00.211799,4.052042688621845e-06,57,1.0667136981879004,0.14027633255493308
652,1.2235569667912298,PRUNED,0:00:03.821954,0.00026158335109683256,4,1.0866338601510594,0.25003905596220144
653,61.38169755254473,PRUNED,0:00:00.063639,0.0023501683398915152,240,1.1663768891078914,0.26067897411934227
654,6.79267406143168,PRUNED,0:00:00.963039,0.0026794112940379216,4,1.1691012458263415,0.26522401317872657
655,1.0956868968343223,PRUNED,0:00:04.833647,7.861439009628155e-05,4,1.1584661391797986,0.18829775452377306
656,3.599188571335167,PRUNED,0:00:00.502970,0.0011805945770513436,8,1.369020539118246,0.19182169816291605
657,1.9176873728152244,PRUNED,0:00:00.678306,8.525525218574558e-05,12,0.9118072138584061,1.4554157623621389
658,1.9367858576774597,PRUNED,0:00:00.336406,9.290216907443654e-05,30,0.77442337158906,1.6646750723561605
659,1.9113540141478829,PRUNED,0:00:00.668852,0.0001035043464440048,13,0.7693002330620612,1.4564313039661574
660,2.6859737199285756,PRUNED,0:00:00.347017,0.0006864101945202648,13,1.2267831753616858,0.1866478825289002
661,2.0190997215417714,PRUNED,0:00:00.213380,0.0002651296278862587,23,1.0892050380967029,0.10021122795426521
662,1.9454399974722612,PRUNED,0:00:00.164529,3.6515071717010855e-05,80,1.2386963678957958,0.6261413019136575
663,2.885940830310574e-06,COMPLETE,0:00:14.613917,0.00018769930810361805,8,0.5694085264443183,1.5853841677567955
664,2.0714103297183386,PRUNED,0:00:00.094958,0.00014385893870232214,81,0.9590290792362806,1.265135459463807
665,1.9448927019232063,PRUNED,0:00:00.961164,9.27356135169246e-06,8,1.1372962351896208,1.5707253221266908
666,2.3661539216845995e-06,COMPLETE,0:00:14.360487,0.0001925786498702863,8,0.7248714606478176,1.580486757337379
667,1.9050128479157724,PRUNED,0:00:00.980820,7.017098640623977e-05,8,0.5613789916757561,1.5917998535834326
668,2.6306076049804688,PRUNED,0:00:00.069049,0.0003147065648499857,152,0.8001805773552642,0.21918826494604635
669,2.0367837448914847,PRUNED,0:00:00.077191,0.0001860013421876729,130,0.5717436264676861,0.2875903816420621
670,1.9340857741507618,PRUNED,0:00:00.606632,6.368555363551905e-05,17,0.7250301467168897,1.7451132060991055
671,1.9911416967709858,PRUNED,0:00:00.199716,0.0001889331920590521,25,1.1432436554211216,0.24908763028158662
672,1.9239962907937858,PRUNED,0:00:00.405492,0.0001407316119689962,23,0.5361174316911365,0.23106485612624206
673,2.1901810680116927,PRUNED,0:00:00.066104,0.0001483258388853983,233,1.0992576631114492,0.17418133102341038
674,1.9143734465363205,PRUNED,0:00:00.553642,0.00012247414475335147,16,0.533141763923823,0.17856451644992438
675,1.990473743407957,PRUNED,0:00:00.123358,0.0001126861241229464,48,0.595225914819244,0.359929052614572
676,1.0272820907903004,PRUNED,0:00:02.640598,0.00014398179618061834,9,0.5329649076580675,0.5039625551632612
677,2.2157888039048896,PRUNED,0:00:00.468462,0.0004719165158928395,9,1.1593687568549558,0.44409035392822094
678,2.0121262688790598,PRUNED,0:00:00.505962,0.0003264068845837824,8,1.1645149655465543,0.5144303568997647
679,2.9842992305755613,PRUNED,0:00:00.080104,0.0003413261321215252,106,1.26212809885512,1.6348182564416263
680,2.2251034528017044,PRUNED,0:00:00.062895,0.00018914744379638215,202,0.881098430928439,0.29601199539459344
681,1.9942168737611463,PRUNED,0:00:00.357503,0.0001895360402005436,12,1.1785728899669576,0.5155427568813593
682,1.869649568847988,PRUNED,0:00:00.648088,0.00016729409375651136,13,0.8139000646088449,0.40772238291069346
683,1.8555421932883884,PRUNED,0:00:00.674193,0.0001832299292721331,13,0.8131545051051313,0.38810092390153206
684,1.91601938084711,PRUNED,0:00:00.471988,0.0001528738467296011,19,1.128300680045483,0.39626297070904043
685,6.690955508186157,PRUNED,0:00:00.259452,0.0020045044535209043,18,1.1263024727255695,1.1400472065946354
686,2.855813843863351,PRUNED,0:00:00.064396,0.00027185431471272764,247,1.2148477661989827,1.4986118576252636
687,36.98293541158949,PRUNED,0:00:00.064640,0.0017610681267964756,225,1.2120057446834356,0.3388833649256246
688,4.579885764122009,PRUNED,0:00:00.235324,0.0013575527576989439,20,1.3018733873076935,1.082462314249165
689,1.9846628468770247,PRUNED,0:00:00.196283,0.00012046880622188225,29,1.1969812797102832,1.5510559431567668
690,1.9288202252569078,PRUNED,0:00:00.502752,0.00010653395361514615,19,1.1868811263744639,0.14336040192083216
691,1.933806666961083,PRUNED,0:00:00.426891,9.795911201729973e-05,23,1.097810981994771,1.5648635089667295
692,2.6889222466176554,PRUNED,0:00:00.553855,0.0012463480434328805,8,0.704734948272382,1.709937563962802
693,2.013475530118827,PRUNED,0:00:00.482189,0.0002568245522859252,9,1.0644779881048536,1.3456114666057868
694,6.138687153657277,PRUNED,0:00:00.075101,0.0008773228867018315,125,1.1901447620292167,0.144785202793698
695,1.976846103926739,PRUNED,0:00:00.493608,0.00026257754700816153,9,0.6999668170577238,1.7077354378694416
696,2.0399516224861145,PRUNED,0:00:00.417564,0.00025497611720674476,11,1.1416877494594297,0.21408217081072256
697,2.088370253058041,PRUNED,0:00:00.091360,0.00013732377164123007,91,1.1418034478934331,1.689984896788416
698,1.8909254063730654,PRUNED,0:00:00.675612,0.00014538720035621848,13,1.1099552821850507,0.22355824977236077
699,2.232347717909055,PRUNED,0:00:00.330745,0.00044542667018497226,14,1.2286434618394093,0.2200751643071548
700,1.9751106923985704,PRUNED,0:00:00.316816,0.0002193881375051945,14,0.6670512677155428,0.7091236218444729
701,2.5676336721940474,PRUNED,0:00:00.079863,0.0004343793140616239,146,0.6673328601123127,1.9152249756007702
702,1.8672670590877534,PRUNED,0:00:00.589823,0.00019637661580664705,15,0.6661316995454273,0.9051890133237355
703,1.9846203128496807,PRUNED,0:00:00.215394,0.0001885668619040908,25,1.0073239126597318,1.6154114748277753
704,1.9409344858593411,PRUNED,0:00:00.127529,2.442943618611584e-06,177,1.1069743922926345,1.8556958864858988
705,1.9943718211404209,PRUNED,0:00:00.208086,0.0001840510070381474,26,1.1074158466824402,0.28264939095938363
706,1.920734945933024,PRUNED,0:00:00.394265,0.0001743759795806569,25,0.6358915938587317,1.6043629494452247
707,0.9441374280760365,PRUNED,0:00:09.529369,0.0001438367979931434,4,0.8736757869130953,0.10300726943210434
708,5.464687092171516e-06,COMPLETE,0:00:28.436525,0.00017380486848972984,4,0.5594965262366285,0.26257238694877605
709,2.5700315833091736,PRUNED,0:00:00.068069,0.0003559701879437814,191,0.5544162657464753,0.26024388584543356
710,1.925305167833964,PRUNED,0:00:00.534202,0.00010101270210219646,16,1.2620456646340772,0.27431806828639543
711,1.9401017885695222,PRUNED,0:00:01.866507,1.2021432828986665e-05,4,1.0454602398767698,1.488027136235186
712,1.8976557434246104,PRUNED,0:00:01.004409,8.554416980332908e-05,8,1.2495701551242924,0.16333728733579306
713,2.0547191500663757,PRUNED,0:00:00.080762,0.0001247259173775227,111,0.930837881969844,0.10093266331154914
714,6.474947966875568,PRUNED,0:00:00.932936,0.0030206957082975438,4,0.8734973532205068,1.4961153085481569
715,1.454576030533801,PRUNED,0:00:05.733816,0.0003154300988776163,4,1.0757036065402377,0.3558272765781613
716,1.1303029038733052,PRUNED,0:00:04.591760,0.00028653282811936934,4,1.042545159255687,0.7691382263971195
717,2.382714677882451,PRUNED,0:00:00.274083,0.0005808368568415356,16,1.0730119953216313,0.18206040437702892
718,2.063535457634064,PRUNED,0:00:00.451598,0.0003130782786889005,9,1.1644754807914683,0.36041825978316017
719,1.9843161714837907,PRUNED,0:00:00.165368,0.00015019324668130114,32,0.789635805417823,0.2951949902631267
720,1.9757024940237942,PRUNED,0:00:00.258996,0.00023651184680796266,18,0.6064265560160877,1.5350035936782145
721,1.84210468990257,PRUNED,0:00:00.867018,0.00013030135494418522,9,0.8280129021184073,1.0128434679484362
722,1.9825511905882094,PRUNED,0:00:00.070687,5.655467419520201e-05,183,1.1816161833412533,1.6529844786271508
723,1.9403600311279297,PRUNED,0:00:00.441748,4.089372989623572e-05,20,0.58994978519158,0.3425401829933187
724,2.436042845249176,PRUNED,0:00:00.068155,0.0002136832156284966,159,1.1543507770000865,0.23959120308659634
725,2.104669201892355,PRUNED,0:00:00.331524,0.000322227539893893,13,1.2057780385685093,1.9927008442526544
726,0.8484885296834412,PRUNED,0:00:09.905788,0.00016531867907652618,4,0.5189376058260545,0.20409806337209196
727,1.8777975023510944,PRUNED,0:00:00.864517,0.00011172124569234895,9,1.1232534560263379,0.20361001174566098
728,2.0469141701857247,PRUNED,0:00:00.075469,0.00015646570920305837,135,0.8937999538309888,0.20800899390373978
729,2.1792739629745483,PRUNED,0:00:00.062989,0.00015500036032709737,220,0.9812758381193455,0.14858024293783362
730,1.9752661673227947,PRUNED,0:00:00.231882,0.00015587822810704237,20,1.1716373668185163,0.14124654238827475
731,1.931608912150065,PRUNED,0:00:00.448722,9.77371885883212e-05,20,1.2285440968194656,0.2963273788794559
732,1.9255603987237682,PRUNED,0:00:00.629094,7.357037131750654e-05,13,0.8510512942307069,1.5804009347573222
733,2.334608622959682,PRUNED,0:00:00.060542,0.00021303401230759726,243,0.8634003930487641,1.5640095546714565
734,1.9008456157601399,PRUNED,0:00:00.663889,0.00011680888387016227,13,0.5703010809360656,0.2554082677325861
735,2.091177331076728,PRUNED,0:00:00.066170,0.00012120915073130847,170,1.149630465149234,0.10027967506537151
736,2.2949375112851462,PRUNED,0:00:00.135757,0.0002539547955704396,42,1.3262726777421558,0.25724971981322464
737,22.710440021294815,PRUNED,0:00:00.075747,0.0022649453675295046,117,0.5723386762997656,0.17799596316810942
738,11.91650023243644,PRUNED,0:00:00.074892,0.0015451932113821859,141,0.9089743992352523,1.4426569336608244
739,2.2495832059694374,PRUNED,0:00:00.316173,0.0007766046266723711,13,0.5139495182466084,1.202701421358002
740,1.1112982370709412,PRUNED,0:00:01.986171,0.00017472669807156244,10,0.5191857301440261,0.4584745903328721
741,1.9784507787371257,PRUNED,0:00:00.441503,0.00017021207157459455,9,1.1869668762852414,1.3687890795272357
742,1.8860663226855698,PRUNED,0:00:00.516023,0.00018586924834999486,16,0.5461640380745176,1.8137679678806
743,2.9374007723664723,PRUNED,0:00:00.491962,0.0010651501543882582,8,1.1339185122083046,0.3243428881159656
744,1.9233984228442698,PRUNED,0:00:00.403040,0.00013977946851533,22,0.7759167948954327,0.3273700027396011
745,1.1241695807185224,PRUNED,0:00:02.394980,0.00014430982439356434,8,0.7308874792444038,1.6297275568360707
746,178.09684308113592,PRUNED,0:00:00.485806,0.02545876089679095,8,0.7281936616834422,1.6496650177922605
747,2.0417103388092737,PRUNED,0:00:00.099724,0.00020305995473550746,68,0.7317079672329942,1.6180955192226618
748,2.0514755760814296e-06,COMPLETE,0:00:12.691816,0.0002096498814053425,9,0.7540516868311669,1.6444685209381433
