trial_number,value,state,duration,lr,batch_size,latent_dim,poly_order,lambda1_metaweight
793,2.0279349088668823,PRUNED,0:00:00.207541,2.5225650509640288e-05,24,2,2,0.5809475120013524
794,2.100069446223123,PRUNED,0:00:00.153314,0.00011032005978862736,36,2,2,0.8250230797312363
795,2.0636180468967984,PRUNED,0:00:00.067280,5.934047459659662e-05,224,2,2,0.5997484365800866
796,19.32024784521623,PRUNED,0:00:00.117833,0.0009042699543373528,148,4,3,0.9642555506319127
797,2.079434263706207,PRUNED,0:00:00.074002,7.965317900611174e-05,155,2,2,0.6144238518883198
798,2.0927953768161034,PRUNED,0:00:00.363512,4.8199355664727464e-05,12,3,2,1.0638098431012795
799,2.0395479599634805,PRUNED,0:00:00.069986,3.509155389088776e-05,178,2,2,0.582369032361202
800,156.36001601462723,PRUNED,0:00:00.953466,0.021158993112617024,4,2,2,0.5476534248199664
801,10181.456595632764,PRUNED,0:00:00.069917,0.032007475272999866,185,2,2,0.8994403171212725
802,25.112322189721716,PRUNED,0:00:00.352349,0.0033346803731558405,18,2,3,0.5687212410051541
803,2.170076746133066,PRUNED,0:00:00.340063,0.0004042902799297872,12,1,2,0.6422287204991973
804,2.058307631449266,PRUNED,0:00:00.117366,6.580845169713184e-05,68,4,2,0.6030057640211635
805,1877.3034649658202,PRUNED,0:00:00.113756,0.015948234595987404,60,2,2,1.2339701168133013
806,2.207813087631674,PRUNED,0:00:00.223206,0.00030808690857275686,22,2,2,1.014419551327301
807,2.0931244203022548,PRUNED,0:00:00.136417,0.00016297527613767083,43,2,2,0.538341077916664
808,2.0670717298984527,PRUNED,0:00:00.101277,8.987588389794234e-05,78,2,2,0.5841084725264273
809,2.0384181561886066,PRUNED,0:00:00.410831,4.6420581925406035e-05,10,2,2,0.6985764416784762
810,2.0347153909744753,PRUNED,0:00:00.289690,5.844589271307558e-05,16,3,2,0.6270488451575923
811,2.02923446893692,PRUNED,0:00:00.376577,7.448723462973974e-05,26,4,3,0.5193354533721951
812,2.0606854910491617,PRUNED,0:00:00.506262,0.00013043079696951613,8,2,2,0.7934147830489411
813,2.0413752446571984,PRUNED,0:00:00.167758,5.197521041016254e-05,31,2,2,0.6486947448062423
814,2.0398476123809814,PRUNED,0:00:00.120264,3.42885367321712e-05,53,2,2,0.559965446303874
815,2.0777654349803925,PRUNED,0:00:00.069326,9.177550232582474e-05,208,2,2,0.5956257938672299
816,2.0301842422128837,PRUNED,0:00:00.323487,6.688138641174022e-05,14,2,2,0.6138344712247334
817,2.0076468217221994,PRUNED,0:00:00.665299,4.480426964226148e-05,19,2,3,0.554410994836811
818,2.0396343634678766,PRUNED,0:00:00.216501,7.986539308763812e-05,23,2,2,0.667808974883317
819,2.026351241462202,PRUNED,0:00:00.506599,0.00011257095529745639,9,4,2,0.5746485991219846
820,2.00894534075132,PRUNED,0:00:00.539191,1.9350467124993776e-05,16,2,2,0.5366821250724937
821,7.416636653921821,PRUNED,0:00:00.283017,0.002115614141767724,17,3,2,0.9992938037687852
822,2.034731313586235,PRUNED,0:00:00.188168,6.0685218897008524e-05,27,1,2,0.60545009828435
823,91.97485892261777,PRUNED,0:00:00.224372,0.006565342833440025,27,1,3,0.5962324720362921
824,2.0818818696339925,PRUNED,0:00:00.327128,7.244277068939514e-05,20,2,3,0.8577590968237736
825,5.115119993686676,PRUNED,0:00:00.070905,0.0006208144113103704,195,2,2,0.7189253822726511
826,2.066882514953613,PRUNED,0:00:00.072444,6.980185358760353e-05,163,2,2,0.639900071641047
827,2.051363850214395,PRUNED,0:00:00.447154,0.00022384223425825765,9,2,2,0.5667654160915878
828,2.029421538435003,PRUNED,0:00:00.563687,5.0827739739177275e-05,8,4,2,0.6278528749629431
829,2.043161088420499,PRUNED,0:00:00.133881,5.007377599074565e-05,48,4,2,0.6135982047526436
830,2.0349304378032684,PRUNED,0:00:00.162958,0.00010068327586574228,34,2,2,0.5157435259811105
831,2.1319412974750294,PRUNED,0:00:00.231564,9.356531077931788e-05,22,3,2,1.145269489868875
832,2.027565365837466,PRUNED,0:00:00.368115,3.012842554194527e-05,12,3,2,0.5810782674865408
833,2.033751230973464,PRUNED,0:00:00.260337,2.9722279486167744e-05,39,2,2,0.5835512005257575
834,2.0061301390329995,PRUNED,0:00:00.741586,4.2072328884327954e-05,16,2,3,0.5481485735011231
835,1.0969215818150069,PRUNED,0:00:16.364327,4.240022100466528e-05,4,2,3,0.542618572402231
836,2.094665005642881,PRUNED,0:00:00.927611,0.0001777128633378081,4,2,2,1.088140145795629
837,2.0585123524069786,PRUNED,0:00:00.088764,6.050265187227885e-05,95,2,2,0.6563766073472664
838,2.093407341708308,PRUNED,0:00:00.327447,1.614360581003724e-06,13,2,2,0.9488809364035202
839,2.03224700773266,PRUNED,0:00:00.230875,8.209135230290096e-05,21,2,2,0.6231030749534524
840,25645.261243809353,PRUNED,0:00:00.089306,0.06505087911796799,138,2,3,0.5554872380136767
841,1.9935602380568722,PRUNED,0:00:00.869914,4.026562227446037e-05,9,2,2,0.5148522083056557
842,2.2176591337368055,PRUNED,0:00:00.269228,0.0004675930624862056,16,1,2,0.919991326627021
843,2.032008872878167,PRUNED,0:00:00.225246,5.8911599304065676e-05,24,4,2,0.5993979745969258
844,2.1751058782849992,PRUNED,0:00:00.065230,0.00013144027758264066,228,2,2,0.6470524243246397
845,2.0714443259769015,PRUNED,0:00:00.070982,8.208889601627216e-05,168,2,2,0.5712473624983565
846,2.0430759390195212,PRUNED,0:00:00.145740,6.704228317590571e-05,62,2,3,0.5434596960709218
847,52.08702536729666,PRUNED,0:00:00.240558,0.004642608497644555,29,2,3,0.5418420894098799
848,2.1062339679054594,PRUNED,0:00:00.338573,0.00011197944190957718,13,2,2,1.06491864022148
849,2.1360452973073527,PRUNED,0:00:00.343491,1.3396772285955108e-05,12,2,2,1.329211711783326
850,2.1280999264933844,PRUNED,0:00:00.272177,1.374906458445987e-05,17,2,2,1.266858967271726
851,2.0976320127897625,PRUNED,0:00:00.262722,4.944224092360027e-05,19,3,2,1.0313487313825271
852,18190.43426469394,PRUNED,0:00:00.128846,0.043124147382913244,54,4,2,1.0231432969284564
853,2.0405035866312233,PRUNED,0:00:00.495624,3.6549721883075355e-05,9,4,2,0.6796379182484168
854,2.036215951365809,PRUNED,0:00:00.497818,3.781633833673037e-05,8,2,2,0.6860882124340226
855,2.780307173728943,PRUNED,0:00:00.069552,0.000311841808878456,189,2,2,0.7690885369621752
856,2.2076590061187744,PRUNED,0:00:00.074351,9.28008295649991e-05,153,2,2,1.1091106159771027
857,2.026729306753944,PRUNED,0:00:00.153617,2.3438020760772656e-05,45,1,3,0.6115913395318205
858,2.0296951147817794,PRUNED,0:00:00.242504,2.3002929237272586e-05,24,1,3,0.6153375750483475
859,4.064298245214647,PRUNED,0:00:00.211810,0.0011111998482507743,24,2,2,0.8862577091918069
860,2.1142513311826265,PRUNED,0:00:00.219539,7.907703419922324e-05,23,2,2,1.1802012401512125
861,2.0362902907438056,PRUNED,0:00:00.163341,7.523571486781908e-05,35,2,2,0.5632667174841542
862,2.0258930722872415,PRUNED,0:00:00.178377,7.55747320575369e-05,31,2,2,0.524421758750918
863,2.113264110353258,PRUNED,0:00:00.074429,0.00010157548759322373,174,2,2,0.6352225482059178
864,2.038056241141425,PRUNED,0:00:00.070694,2.089773456372594e-06,174,2,2,0.5237907524915912
865,2.0303479217621216,PRUNED,0:00:00.291390,4.5144720772797146e-05,18,4,2,0.5890880522402504
866,2.202912308953025,PRUNED,0:00:00.085399,0.00015042740787324458,145,4,2,0.5910447415779871
867,2.028543546229978,PRUNED,0:00:00.259965,4.986139371492831e-05,19,3,2,0.5721254420973894
868,1.998843294641246,PRUNED,0:00:01.062429,5.5198180307582005e-05,13,3,3,0.5646430053723397
869,2.109190821647644,PRUNED,0:00:00.127059,6.1140684455844e-06,69,2,3,0.9868299976712434
870,2.1629221497043485,PRUNED,0:00:00.346021,0.0003835110357741432,12,2,2,0.6319715910482269
871,2.151623301416914,PRUNED,0:00:00.307276,5.4988667272209915e-05,14,2,2,1.4689580658105643
872,2.482475144522531,PRUNED,0:00:00.064545,0.0002179554249685696,246,2,2,0.8367203421987761
873,2.1848028459047018,PRUNED,0:00:00.143535,0.00021734918093448534,40,2,2,0.6100196324521623
874,2.0739006170859704,PRUNED,0:00:00.079266,8.178473705125576e-05,117,2,2,0.603133824541958
875,2.119889998435974,PRUNED,0:00:00.081005,0.0001094570563968428,160,2,2,0.6613189249043391
876,2.1151592433452606,PRUNED,0:00:00.073304,9.527055312603918e-05,198,2,2,0.6516275245744239
877,1.4876180720585648,PRUNED,0:00:02.642118,6.830879602003653e-05,8,1,2,0.5452203795299023
878,1.6787616869053208,PRUNED,0:00:01.992266,6.698948200208034e-05,9,1,2,0.5366295449670315
879,2.206483085950216,PRUNED,0:00:00.083408,0.00015245471412560208,126,1,3,0.5372694276408341
880,2.0341564084910138,PRUNED,0:00:00.260302,3.4362380110641036e-05,19,2,2,0.6373406301481959
881,2.033545316020145,PRUNED,0:00:00.249763,3.2953558657635446e-05,19,2,2,0.6319792685524731
882,2.058399647474289,PRUNED,0:00:00.206093,0.00012632274987510412,29,4,2,0.5912027553812936
883,2.034387258382944,PRUNED,0:00:00.194775,6.82212737967281e-05,29,4,2,0.5791675022205927
884,2.0047730096032685,PRUNED,0:00:00.619058,4.3565003641581943e-05,14,2,2,0.5734021116452661
885,2.005713054408198,PRUNED,0:00:00.873974,4.240299480137471e-05,13,2,3,0.5601903063347408
886,87.8644657201856,PRUNED,0:00:00.421361,0.007972088359166712,14,2,3,0.6173765827003119
887,2.0282337367534637,PRUNED,0:00:00.435475,4.4912482493246216e-05,15,2,3,0.6142541162132702
888,2.0580624024073284,PRUNED,0:00:00.081554,9.467479807504333e-05,103,2,2,0.5144258097459917
889,2.032502277692159,PRUNED,0:00:00.123421,3.06878482154813e-06,50,2,2,0.5573217478961758
890,2.080432279293354,PRUNED,0:00:00.202881,4.2965944818154696e-05,23,2,2,0.9631374248412747
891,2.276510376196641,PRUNED,0:00:00.220105,0.00026646087325437343,23,3,2,0.9763589456012801
892,2.0544981837272642,PRUNED,0:00:00.111338,8.674500113930455e-05,76,3,2,0.5945352272478059
893,2.0530014076540546,PRUNED,0:00:00.512324,0.0002798804331389564,8,3,2,0.5992579309613613
894,53257.74244066385,PRUNED,0:00:00.111347,0.07668238177969422,58,2,2,1.0558790256400596
895,2.094501437911068,PRUNED,0:00:00.463774,6.441133243310709e-05,9,2,2,1.0801924854534806
896,2.0458821625594634,PRUNED,0:00:00.412541,0.00012116046937373043,9,2,2,0.6690863224109393
897,2.0393208837509156,PRUNED,0:00:00.234444,6.27444044084988e-05,20,2,2,0.6696623982038445
898,2.054151256879171,PRUNED,0:00:00.070375,8.170662285241464e-05,180,2,2,0.5006746892528697
899,2.7346816380818684,PRUNED,0:00:00.262032,0.0007828718578100851,20,4,2,0.6456614496098131
900,2.0548583450196665,PRUNED,0:00:00.281560,4.370522342291326e-06,19,4,2,0.7063451211300636
901,2.057505564256148,PRUNED,0:00:00.518169,0.00010028035893378525,17,4,3,0.6266356204380645
902,1721.5226133305853,PRUNED,0:00:00.200350,0.02342538429330949,37,2,3,0.7062911478571419
903,2.0553544136610897,PRUNED,0:00:00.209081,0.00010915898409803464,34,2,3,0.5314982261573516
904,2.149457653363546,PRUNED,0:00:00.084245,0.00010139360553357899,134,2,2,1.0012832921686097
905,2.00394929352627,PRUNED,0:00:00.571081,5.249320442957337e-05,16,2,2,0.5800318198695417
906,2.0568795800209045,PRUNED,0:00:00.065012,5.621910406107849e-05,211,2,2,0.6187124073753445
907,2.082656513089719,PRUNED,0:00:00.105884,0.00015901265004559335,65,2,2,0.5768191648699701
908,179.01349771022797,PRUNED,0:00:00.197730,0.012146700237040843,26,2,2,0.8048088066910575
909,2.0123425998858044,PRUNED,0:00:00.365074,2.689901525383274e-05,27,2,2,0.551783122522718
910,2.1500470297677174,PRUNED,0:00:00.066306,7.888012258472041e-05,217,2,2,0.9156602165687167
911,2.00512549566186,PRUNED,0:00:00.638213,2.7993030510563647e-05,13,2,2,0.5464680968257157
912,2.1064736895701466,PRUNED,0:00:00.478981,0.0005111766057578566,11,1,2,0.5298011005619384
913,2.0398649304143843,PRUNED,0:00:00.944862,7.212618619246339e-05,4,2,2,0.7409892597576304
914,2.0515279910143684,PRUNED,0:00:00.104261,6.788017430727858e-05,90,2,2,0.6005298546316228
915,2.1126882074895548e-06,COMPLETE,0:00:13.730495,7.22263167779725e-05,8,2,2,0.6011325949174392
916,2.001631009963251,PRUNED,0:00:01.960597,9.434381903835628e-06,4,2,2,0.5001459362038164
917,2.1181165042676424,PRUNED,0:00:00.094787,5.391385816075639e-05,82,2,2,1.0267083932961834
918,2.030365095343641,PRUNED,0:00:00.486371,3.6521164906870845e-05,8,2,2,0.6433561428710645
919,2.061989561931507,PRUNED,0:00:00.240481,8.45427915122904e-05,41,4,3,0.5828269516992235
920,2.1891490817070007,PRUNED,0:00:00.064839,5.209716776578479e-05,203,2,2,1.4155965362082803
921,2.07548306193403,PRUNED,0:00:00.274269,6.30285734158506e-05,16,2,2,0.9421184530777664
922,2.0458821442819413,PRUNED,0:00:00.298725,0.00012728739259914958,24,1,2,0.5670943092090005
923,2.032593992732515,PRUNED,0:00:00.404226,1.0689791447071304e-05,10,2,2,0.6082165567110771
924,2.205340361595154,PRUNED,0:00:00.070539,8.817673520576056e-05,150,2,2,1.213015610571255
925,2.208360157907009,PRUNED,0:00:00.228741,0.00018006420974194196,47,4,3,0.6094744029600909
926,2.000111476580302,PRUNED,0:00:00.726402,4.156078451040989e-05,20,3,3,0.5186414312550223
927,7.872151435176028,PRUNED,0:00:00.249828,0.002853794466594775,19,2,2,0.5187016173821937
928,2.037429535642583,PRUNED,0:00:00.185997,4.066186947407913e-05,32,3,2,0.6315755895719551
929,2.3185260865999306,PRUNED,0:00:00.332612,0.0003676624502965682,13,2,2,1.048102073229509
930,2.011331524019656,PRUNED,0:00:00.670676,1.788251412389032e-05,13,2,2,0.5610750850369108
931,2.029652457026874,PRUNED,0:00:00.309921,1.8359495429877422e-05,22,2,3,0.5579670369093902
932,2.0770373344421387,PRUNED,0:00:00.073197,1.6466853499280658e-05,158,2,2,0.8553126570952053
933,2.0319473977599825,PRUNED,0:00:00.202954,0.00011605432767426914,27,2,2,0.5658526451812934
934,2.13786780834198,PRUNED,0:00:00.072859,0.00012092899917076875,187,2,2,0.6506635242074211
935,4490.192296362692,PRUNED,0:00:00.339225,0.04866242547275644,12,1,2,1.375144758500844
936,1.9969655704848908,PRUNED,0:00:00.738919,5.478620853062373e-05,11,1,2,0.5985809773728765
937,2.0366793473561606,PRUNED,0:00:00.099075,5.80570900431586e-05,71,1,2,0.5944343925043963
938,2.15733140707016,PRUNED,0:00:00.137766,7.908374409871345e-05,54,4,2,1.115157954153473
939,2872.9291785103933,PRUNED,0:00:00.138403,0.031781428919651016,54,4,2,0.6138932234488418
940,2.0738013982772827,PRUNED,0:00:00.127926,8.329654355316103e-05,53,4,2,0.619807086424775
941,2.0329263865947724,PRUNED,0:00:00.313181,9.369475687030048e-05,15,2,2,0.6241929572774478
942,2.0690726854584436,PRUNED,0:00:00.288290,5.040683528539765e-05,17,2,2,0.8932784136396554
943,1.9453159307920804,PRUNED,0:00:01.550653,5.7190350479911335e-05,8,2,2,0.5310762519261338
944,2.0441878817298194,PRUNED,0:00:00.077063,6.352690140164343e-05,141,2,2,0.588222161977855
945,1.9906018936490437,PRUNED,0:00:00.885577,5.4722850884039506e-05,9,2,2,0.5411306949910177
946,2.0921145851413407,PRUNED,0:00:00.171363,3.310358592947738e-05,31,2,2,1.005758710599245
947,2.1381347676118216,PRUNED,0:00:00.132744,0.00014756271283704317,63,2,3,0.5387782111191228
948,2.031401333629444,PRUNED,0:00:00.498494,6.946234502576603e-05,8,2,2,0.6491389311780182
949,208.22058115466947,PRUNED,0:00:00.214359,0.016645155484107985,24,2,2,0.5328629612782172
950,4.735653983222114,PRUNED,0:00:00.071754,0.0006285461873936307,167,2,2,0.6703909827085468
951,2.2405389845371246,PRUNED,0:00:00.068563,9.839491249185025e-05,193,2,2,1.1450162559179013
952,2.006829826037089,PRUNED,0:00:00.385927,7.11583379973993e-05,25,2,2,0.5761303729777085
953,2.0458684125578546,PRUNED,0:00:00.362143,7.209490374659193e-05,18,2,3,0.6341389320404167
954,2.042619164272021,PRUNED,0:00:00.302300,0.0002030429002819496,16,2,2,0.5206413397482319
955,2.05637240153487,PRUNED,0:00:00.295368,0.0001963501021954355,16,2,2,0.5976669774207881
956,2.0917813175468036,PRUNED,0:00:00.309959,0.00019022257260553082,16,3,2,0.7874881561809113
957,2.0699173973666296,PRUNED,0:00:00.253691,9.987163086920779e-05,42,4,3,0.5622478412268728
958,2.009315910473676,PRUNED,0:00:00.861281,4.462771410529902e-05,21,4,3,0.568624632376693
959,2.07356960457914,PRUNED,0:00:00.314087,4.6793596512732016e-05,22,2,3,0.8222205940508974
960,2.0397608263391844,PRUNED,0:00:00.225436,4.81712586542113e-05,21,2,2,0.6838135550673141
961,2.104567124730065,PRUNED,0:00:00.151357,3.252636335732292e-05,36,2,2,1.0915644910902684
962,1.258009856979319,PRUNED,0:00:02.897206,9.241420882258317e-05,10,1,2,0.5004655979656701
963,2.3112934041023254,PRUNED,0:00:00.174413,0.0004178248998237707,30,3,2,0.5883600859780657
964,6.296779351199374,PRUNED,0:00:00.370974,0.0013273180469119252,11,2,2,1.2912681717877763
965,2.033662497997284,PRUNED,0:00:00.349535,0.00012288089929688668,11,1,2,0.618301292704544
966,2.0395051651987535,PRUNED,0:00:00.188547,7.913760905640191e-05,26,2,2,0.6494542515340247
967,2.0388024515575833,PRUNED,0:00:00.069474,6.459106849169187e-05,183,2,2,0.5025426842179103
968,2.1253526938380674e-06,COMPLETE,0:00:13.336655,9.036883008558115e-05,8,2,2,0.5541905068562757
969,2.093685780663088,PRUNED,0:00:00.245702,3.723820057706884e-05,18,2,2,1.0677289931213987
970,15.508119649464085,PRUNED,0:00:00.480138,0.004290386853489206,8,2,2,0.5524609166933627
971,2.0390653257784637,PRUNED,0:00:00.325445,0.00014030283798378195,13,2,2,0.605199904654164
972,2.0819237043139753,PRUNED,0:00:00.916081,6.166388267163741e-05,4,2,2,1.0290392890410718
973,2.1194286607205868,PRUNED,0:00:00.121527,8.788390484967246e-05,47,2,2,0.8735214501769673
974,164.37281809403345,PRUNED,0:00:00.115953,0.005813866459880164,58,4,2,0.6285556770684648
975,2.11719371298308,PRUNED,0:00:00.376358,0.00029174160736424205,16,2,3,0.5846417148214917
976,2.037154964038304,PRUNED,0:00:00.186657,7.741840674783331e-05,27,3,2,0.5770324569646913
977,2.0361476481800347,PRUNED,0:00:00.219717,5.072331682920576e-05,21,2,2,0.6576877584613774
978,2.1567331034204233,PRUNED,0:00:00.156001,0.00011825277764831909,33,2,2,1.1702976727613925
979,2.006715066536613,PRUNED,0:00:00.620093,2.5714511341473495e-05,13,2,2,0.5526989011717908
980,2.188032713803378,PRUNED,0:00:00.083825,6.91103107278466e-05,144,2,3,0.9805777371085844
981,2.093291997909546,PRUNED,0:00:00.062364,0.00010064228171503783,207,2,2,0.6084544708530034
982,2.0279070071771113,PRUNED,0:00:00.546871,3.8462134365600445e-05,7,2,2,0.6333323200978308
983,5.2907707117780856,PRUNED,0:00:00.258414,0.0017909698183663678,19,4,2,0.6315876996671705
984,2.027529403387782,PRUNED,0:00:00.278251,1.359839300752054e-06,18,4,2,0.5225113708973073
985,2.1081075301537147,PRUNED,0:00:00.077712,5.707952381973762e-05,120,2,2,0.9337937837234758
986,368.4821600132975,PRUNED,0:00:00.243952,0.009779203910253722,26,2,3,1.0476377951524527
987,2.0291668687547957,PRUNED,0:00:00.058867,2.297489486809773e-06,222,3,2,0.5416960164238844
988,2.132096588611603,PRUNED,0:00:00.069650,5.0813284955744334e-05,133,1,2,1.1294775829833612
989,2.0288625447646433,PRUNED,0:00:00.311825,5.382120594729662e-06,13,2,2,0.5566989110998104
990,2.051943027973175,PRUNED,0:00:00.132864,8.587955932900037e-05,38,2,2,0.5814290568999727
991,2.311569963182722,PRUNED,0:00:00.064084,0.00015972119035142715,230,2,3,0.5173691638668172
992,2.0540344550059393,PRUNED,0:00:00.193383,0.00011010336971170538,23,2,2,0.7252597554755463
993,2.0273523943446508,PRUNED,0:00:00.289870,6.560251146358629e-05,14,2,2,0.5939697170788936
994,2.029054388884575,PRUNED,0:00:00.865814,3.3025233742872466e-05,4,2,2,0.6562835450646993
995,2.049143409729004,PRUNED,0:00:00.067744,4.362510158969845e-05,161,4,2,0.6139815348206223
996,2.086805510520935,PRUNED,0:00:00.074169,5.884001559697185e-05,152,2,3,0.6914587195148536
997,2.9773449897766113,PRUNED,0:00:00.083070,0.0005085249794805386,73,1,2,0.9999355815836766
998,2.004418744835802,PRUNED,0:00:00.478072,4.7739193744590254e-05,16,2,2,0.5754736232228539
999,2.158263236284256,PRUNED,0:00:00.057969,7.870720069404457e-05,200,3,2,0.9682417211189212
