trial_number,value,state,duration,lr,batch_size,latent_dim,poly_order
671,0.5150004855121475,PRUNED,0:00:08.392883,0.0037159737458078005,9,4,3
672,1.9669944367757657,PRUNED,0:00:00.270974,0.0035748634507053964,37,4,3
673,0.4905558347921161,PRUNED,0:00:08.206939,0.0051297437931969335,11,4,3
674,0.5847472896979701,PRUNED,0:00:03.523020,0.004796108637051181,12,4,3
675,1.123785286821345,PRUNED,0:00:01.113063,0.004660689999359282,16,4,3
676,0.4922900646123835,PRUNED,0:00:25.060318,0.0032571760493851237,4,4,3
677,0.01728641428053379,COMPLETE,0:00:29.422539,0.003412435076975571,8,4,3
678,1.9844650259937149,PRUNED,0:00:00.505830,0.0013333486163216951,18,4,3
679,0.5845214722137297,PRUNED,0:00:05.173250,0.0016276869363318707,8,4,3
680,2.132125823497772,PRUNED,0:00:00.318812,0.0016286002664735635,30,4,3
681,1.0190083731540898,PRUNED,0:00:01.627601,0.006267892829516869,10,4,3
682,1.92212674483447,PRUNED,0:00:00.461046,0.001935536642933146,21,4,3
683,0.6170292610631269,PRUNED,0:00:02.041685,0.005425957228357653,22,4,3
684,1.9821690513807184,PRUNED,0:00:00.423606,0.001737088759892503,22,4,3
685,2.2806178548119287,PRUNED,0:00:00.168374,0.0017604775049174413,70,4,3
686,2.2751251828502603,PRUNED,0:00:00.442799,0.0005851713275808704,21,4,3
687,2.191991100257093,PRUNED,0:00:00.433356,0.0006301410167230148,17,3,3
688,1.7114661551383605,PRUNED,0:00:00.509297,0.002983770951900477,18,4,3
689,0.5165134801339077,PRUNED,0:00:04.598538,0.0028485376238680375,16,4,3
690,0.486385287276359,PRUNED,0:00:28.808906,0.002971841064440021,4,4,3
691,2.3017298958518286,PRUNED,0:00:00.110098,0.0029829390784239587,137,4,3
692,1.7530468939453043,PRUNED,0:00:00.539153,0.0023034610291040097,16,4,3
693,1.7095301308298623,PRUNED,0:00:01.045826,0.0012276200220993838,8,4,3
694,1.811832538672856,PRUNED,0:00:00.339433,0.003980524724346528,27,4,3
695,2.3431897461414337,PRUNED,0:00:00.091075,0.001263366273181309,191,4,3
696,0.4429298529341336,PRUNED,0:00:30.785381,0.0014049191921090697,4,4,3
697,0.01745769940316677,COMPLETE,0:00:59.473248,0.0014609435789492585,4,4,3
698,0.4715375351489231,PRUNED,0:00:14.800267,0.0024597815730026122,8,4,3
699,7.645910923198987,PRUNED,0:00:02.169055,0.09286541541984843,4,4,3
700,1.7015063767847807,PRUNED,0:00:00.650927,0.0022422847812272723,13,4,3
701,1.7158790158334178,PRUNED,0:00:00.639236,0.002221496128358967,14,4,3
702,1.0630561152613291,PRUNED,0:00:03.856879,0.004210002503385819,4,4,3
703,0.4949445492157372,PRUNED,0:00:11.188684,0.00411326669998713,8,4,3
704,0.5222347170434972,PRUNED,0:00:08.968655,0.0034240574973787414,8,4,3
705,0.5838653064788656,PRUNED,0:00:01.537952,0.0066356163902507705,32,4,3
706,1.0169142643953193,PRUNED,0:00:00.707846,0.0063682903502295845,26,4,3
707,2.361703785982999,PRUNED,0:00:00.313668,5.5605820195569814e-05,34,4,3
708,1.8287289505419524,PRUNED,0:00:00.672095,0.0014820321268214248,13,4,3
709,1.8072996476004202,PRUNED,0:00:00.694766,0.001446194203473097,12,4,3
710,1.8350411829741105,PRUNED,0:00:00.667302,0.0014535184736331546,13,4,3
711,1.7141084522008896,PRUNED,0:00:00.534249,0.0029025661847387166,17,4,3
712,1.0594014172111788,PRUNED,0:00:03.892170,0.0008430109754025893,4,4,3
713,2.2888587647014194,PRUNED,0:00:00.252938,0.001021974481748626,42,4,3
714,2.1537151529982284,PRUNED,0:00:00.251295,0.0021279494544677625,41,4,3
715,1.0348492911265743,PRUNED,0:00:03.984561,0.002179328448892436,4,4,3
716,1.0294170382843222,PRUNED,0:00:03.764833,0.0030031564697424436,4,4,3
717,1.9246024797702659,PRUNED,0:00:00.353251,0.0026585706096764706,26,4,3
718,1.86176811499768,PRUNED,0:00:00.487446,0.001995720959929707,18,4,3
719,0.5890021568536759,PRUNED,0:00:02.105619,0.004004535999922772,20,4,3
720,1.0950881359697897,PRUNED,0:00:00.937052,0.004270983726865643,19,4,3
721,1.0541703258367146,PRUNED,0:00:01.223445,0.004094509599283517,11,3,3
722,2.2796427256920757,PRUNED,0:00:00.776977,0.0002994583634699954,11,4,3
723,1.987615200781053,PRUNED,0:00:00.378967,0.001932141824258866,24,4,3
724,1.0566652943211865,PRUNED,0:00:01.755879,0.007741580853093121,9,4,3
725,1.1217910518129188,PRUNED,0:00:01.785612,0.00508371114808071,9,4,3
726,2.024062567287021,PRUNED,0:00:00.201258,0.0048066945870942,56,4,3
727,0.6123893306974102,PRUNED,0:00:03.757484,0.007505957157498373,11,4,3
728,0.5061347222920641,PRUNED,0:00:09.433249,0.0025820019943706956,9,4,3
729,0.5592911656362465,PRUNED,0:00:05.120284,0.005783066169197154,9,4,3
730,0.017181720584630966,COMPLETE,0:00:29.507236,0.0026316623453759742,8,4,3
731,0.480018990014189,PRUNED,0:00:15.283998,0.002689527527178681,8,4,3
732,1.905526020526886,PRUNED,0:00:00.564285,0.0013485732148771105,15,4,3
733,0.4932468424001372,PRUNED,0:00:09.481063,0.0024782038598862226,9,4,3
734,0.4901175687471068,PRUNED,0:00:09.384912,0.002596018603799006,9,4,3
735,2.3671673805817313,PRUNED,0:00:00.633529,7.686909618951815e-06,13,4,3
736,0.5826814145010005,PRUNED,0:00:04.829505,0.002525719855768232,8,4,3
737,1.0017231145501138,PRUNED,0:00:01.096986,0.003437166472228947,15,4,3
738,0.5875773526808267,PRUNED,0:00:04.858209,0.0017419844426490277,8,4,3
739,1.7883341524088494,PRUNED,0:00:00.595264,0.0018074253023223576,14,4,3
740,0.44904852498282666,PRUNED,0:00:30.610885,0.0011553272164667784,4,4,3
741,2.338219702243805,PRUNED,0:00:00.109547,0.0010963571023961019,127,4,3
742,2.275148794054985,PRUNED,0:00:00.084763,0.0037817718351095173,95,4,2
743,0.9963565167560372,PRUNED,0:00:03.776132,0.0018681996111309925,4,4,3
744,1.0009732243594944,PRUNED,0:00:03.739389,0.0033810566590809564,4,4,3
745,0.493204236951887,PRUNED,0:00:24.465888,0.0033027665578649877,4,4,3
746,1.1479807089675556,PRUNED,0:00:00.969687,0.003467140699780215,17,4,3
747,0.585183480900267,PRUNED,0:00:03.089204,0.0031355543557984554,13,4,3
748,0.5927262027561665,PRUNED,0:00:02.866798,0.00532400967857305,15,4,3
749,1.7334055092847236,PRUNED,0:00:00.586122,0.0021099241801333882,14,4,3
750,0.594603834549586,PRUNED,0:00:02.053686,0.00534374811706365,20,4,3
751,1.9173921747742413,PRUNED,0:00:00.576569,0.0012129564131348359,14,4,3
752,2.2958737711111703,PRUNED,0:00:00.180217,0.0014030703607367228,64,4,3
753,2.1549339852025433,PRUNED,0:00:00.233313,0.001150191830586997,24,1,3
754,2.149809186275189,PRUNED,0:00:00.408494,0.0011292821277981964,23,4,3
755,0.48261865006098825,PRUNED,0:00:24.492703,0.0016503596399143569,4,4,3
756,1.0019176153325906,PRUNED,0:00:03.794632,0.010019750851886835,4,4,3
757,1.0246044217098145,PRUNED,0:00:03.979804,0.0021796489669416814,4,4,3
758,2.291990359624227,PRUNED,0:00:00.156796,0.0017255563325456475,74,4,3
759,1.795863476144262,PRUNED,0:00:00.405050,0.0022119957515956516,18,3,3
760,2.2130941222695744,PRUNED,0:00:00.144791,0.004170624278329999,88,4,3
761,2.105398573658683,PRUNED,0:00:00.441119,0.000808068875236148,17,3,3
762,0.5121164450093227,PRUNED,0:00:06.398826,0.0028998197968324443,11,4,3
763,1.056963685374932,PRUNED,0:00:01.666408,0.0016720309073513936,10,4,3
764,0.5288835689425468,PRUNED,0:00:05.573824,0.002850531867538178,12,4,3
765,0.47261341996240935,PRUNED,0:00:11.837365,0.003552370888362646,10,4,3
766,0.5122513541531178,PRUNED,0:00:08.686034,0.004252155015785231,8,4,3
767,0.5541374145816731,PRUNED,0:00:11.995501,0.0038626501292427767,4,4,3
768,0.5551559622159027,PRUNED,0:00:06.834703,0.004361718971483484,7,4,3
769,2.2746903896331787,PRUNED,0:00:00.099526,0.004266062183769161,162,4,3
770,1.1372974177440964,PRUNED,0:00:01.710950,0.0060541135695764,9,4,3
771,0.5141473202615656,PRUNED,0:00:08.577196,0.003527418936128165,8,4,3
772,0.01732635498046875,COMPLETE,0:00:23.416728,0.0034919430692092342,10,4,3
773,2.353229079927717,PRUNED,0:00:00.082495,0.00047206101027029304,247,4,3
774,0.5549591518938541,PRUNED,0:00:04.070634,0.0023513322944092425,12,4,3
775,1.7029275857883952,PRUNED,0:00:00.648367,0.0022880786311167372,13,4,3
776,0.6287418004245527,PRUNED,0:00:07.891436,0.0028215263098036536,4,4,3
777,1.8859966450099703,PRUNED,0:00:00.451407,0.001966745160505634,19,4,3
778,0.4372484794146912,PRUNED,0:00:18.658609,0.002918478447088011,8,4,3
779,2.1375259660905406,PRUNED,0:00:00.217539,0.0026327155458492025,49,4,3
780,0.5832921708783796,PRUNED,0:00:03.474786,0.0030015793678832814,12,4,3
781,1.9306122591862311,PRUNED,0:00:00.190906,0.0031034263956972136,29,4,2
782,0.9757161238654093,PRUNED,0:00:00.956242,0.0032358913121687564,17,4,3
783,2.2233063181241355,PRUNED,0:00:00.119686,0.005885299881231793,132,4,3
784,1.8508759459311313,PRUNED,0:00:00.524674,0.001955441361656045,17,4,3
785,0.4997608041368335,PRUNED,0:00:09.998079,0.003425950240920599,9,4,3
786,0.49319567769227257,PRUNED,0:00:09.441738,0.004860593137467511,9,4,3
787,0.512671132672982,PRUNED,0:00:08.379341,0.004628859597634743,9,4,3
788,1.130044810384153,PRUNED,0:00:01.723223,0.007658365627918256,9,4,3
789,1.887466634021086,PRUNED,0:00:00.399379,0.002298556237171133,22,4,3
790,1.0363648635829055,PRUNED,0:00:01.627260,0.00748213897201745,10,4,3
791,1.109894944128589,PRUNED,0:00:01.171123,0.004895391916699623,14,4,3
792,0.017321689054369926,COMPLETE,0:00:26.323843,0.00165409971137786,9,4,3
793,1.9383637762069703,PRUNED,0:00:00.443849,0.0017553155557253292,20,4,3
794,1.8262527206669683,PRUNED,0:00:00.640581,0.0014940633383364787,13,4,3
795,2.004619607925415,PRUNED,0:00:00.316031,0.0024185626028371205,30,4,3
796,1.78865437481993,PRUNED,0:00:01.005235,0.0009444142478173076,8,4,3
797,1.6983631589720327,PRUNED,0:00:00.377363,0.004881452192389432,24,4,3
798,2.3276193141937256,PRUNED,0:00:00.095863,0.0020719048232851964,172,4,3
799,1.8688083815574645,PRUNED,0:00:00.570375,0.001501853874855307,15,4,3
800,0.017537899315357208,COMPLETE,0:00:30.045042,0.0036612128470766446,8,4,3
801,0.42651992982410525,PRUNED,0:00:11.880769,0.003532350339429026,18,4,3
802,2.0740594253307436,PRUNED,0:00:00.265688,0.002509337200332348,37,4,3
803,1.8858879057757825,PRUNED,0:00:00.493278,0.001850739713886412,18,4,3
804,1.88710280642452,PRUNED,0:00:00.510665,0.0018381522567680803,18,4,3
805,0.3968752024955647,PRUNED,0:00:13.686685,0.0038266148719189475,16,4,3
806,1.072900791271873,PRUNED,0:00:01.329648,0.0037382998693541976,13,4,3
807,0.6076603858701645,PRUNED,0:00:08.150391,0.002474218507094039,4,4,3
808,1.9397548854351043,PRUNED,0:00:00.367251,0.0023778251647616384,25,4,3
809,1.5381399434740826,PRUNED,0:00:03.915983,0.0063833857069595995,4,4,3
810,0.9563971520824865,PRUNED,0:00:00.960625,0.003720388180502927,17,4,3
811,0.604881713495535,PRUNED,0:00:01.918261,0.005789010578481947,22,4,3
812,1.1970385951055607,PRUNED,0:00:00.824539,0.012142628860169018,21,4,3
813,1.1706190860789756,PRUNED,0:00:00.740862,0.005421757041493495,13,1,3
814,1.7120066835330083,PRUNED,0:00:00.202690,0.006251052371660714,29,1,3
815,0.47503286586186594,PRUNED,0:00:08.705426,0.004584148982855462,14,4,3
816,1.013989427983761,PRUNED,0:00:01.183963,0.0040825668836873006,15,4,3
817,0.49798035044823924,PRUNED,0:00:07.368597,0.004174154838094693,12,4,3
818,2.0106874062464786,PRUNED,0:00:00.156175,0.0042879083953986305,59,3,3
819,0.5611321134411771,PRUNED,0:00:02.029527,0.003897689989634271,13,4,2
820,0.5360175105540649,PRUNED,0:00:04.642445,0.002921119329156055,13,4,3
821,0.4920823742826301,PRUNED,0:00:09.424787,0.002927670062173446,9,4,3
822,0.502142596900104,PRUNED,0:00:10.892777,0.0029187936383599164,9,4,3
823,2.359733251474237,PRUNED,0:00:01.032116,2.826553345247363e-05,8,4,3
824,1.8506730525724349,PRUNED,0:00:00.390496,0.0029181479655551053,24,4,3
825,2.020903786023458,PRUNED,0:00:00.149552,0.00911110196293006,83,4,3
826,0.5180869978145662,PRUNED,0:00:08.245026,0.003067819332424729,9,4,3
827,0.5859593990188773,PRUNED,0:00:04.876771,0.001396492271717753,8,4,3
828,0.4916759853262499,PRUNED,0:00:09.434114,0.002882376981014888,9,4,3
829,1.8832515567900188,PRUNED,0:00:00.889717,0.0007974841820338959,9,4,3
830,0.4517081995965332,PRUNED,0:00:30.135690,0.0013235323843917466,4,4,3
831,2.0302560059229533,PRUNED,0:00:00.311553,0.0013117871369754703,20,2,3
832,0.4485446019999443,PRUNED,0:00:30.696215,0.0010576538394504319,4,4,3
833,0.5531307208922601,PRUNED,0:00:11.446481,0.00166849951427061,4,4,3
834,0.9830499841401013,PRUNED,0:00:03.904479,0.0018676554461310535,4,4,3
835,1.0137950259270847,PRUNED,0:00:04.134977,0.0010052477771286064,4,4,3
836,0.3862055684890478,PRUNED,0:00:48.361350,0.0016878231952756873,4,4,3
837,2.0772174189362347,PRUNED,0:00:00.482574,0.0011092654991723158,19,4,3
838,1.9361776056059872,PRUNED,0:00:00.480409,0.001541809642151521,18,4,3
839,1.8405924147367478,PRUNED,0:00:00.571299,0.0016388854795739776,15,4,3
840,1.7523581964947352,PRUNED,0:00:00.614037,0.0020203805960253467,14,4,3
841,1.0894363170830152,PRUNED,0:00:03.913206,0.0009384120220734882,4,4,3
842,2.1683342392955507,PRUNED,0:00:00.342559,0.0012829788770822976,27,4,3
843,1.97612397869428,PRUNED,0:00:00.379818,0.002115608822819974,25,4,3
844,0.9483461952017199,PRUNED,0:00:03.856989,0.002096661516895491,4,4,3
845,1.0801743749649293,PRUNED,0:00:03.989696,0.0007171185313981198,4,4,3
846,0.5253010424635103,PRUNED,0:00:05.421549,0.002251472716815217,12,4,3
847,1.835217390104989,PRUNED,0:00:00.609851,0.001579281529775126,14,4,3
848,1.7033502018969993,PRUNED,0:00:00.651908,0.0023001636954971877,13,4,3
849,0.5258329279961125,PRUNED,0:00:05.521985,0.002332449713625388,12,4,3
850,1.864363670349121,PRUNED,0:00:00.411136,0.002405042029142025,22,4,3
851,1.8511583469283412,PRUNED,0:00:00.413337,0.00237347175676704,21,4,3
852,1.9660676416144314,PRUNED,0:00:00.489750,0.0014030720602205863,18,4,3
853,1.8173330536773127,PRUNED,0:00:00.445988,0.001332248620589629,12,2,3
854,1.722475050437835,PRUNED,0:00:00.562751,0.0018559786546764759,12,3,3
855,1.7244587809808793,PRUNED,0:00:00.666064,0.0018911213419724507,12,4,3
856,2.1184834941573767,PRUNED,0:00:00.302044,0.0018891664669843185,33,4,3
857,1.7437995848330585,PRUNED,0:00:00.504910,0.002693961948978643,17,4,3
858,1.7614066350189121,PRUNED,0:00:00.515333,0.0025338180376731577,17,4,3
859,0.01731742173433304,COMPLETE,0:00:28.582737,0.0024534213798416593,8,4,3
860,1.793698288590075,PRUNED,0:00:00.484129,0.0011245952630987409,9,4,2
861,0.5833912248252541,PRUNED,0:00:05.051424,0.0016223611810574946,8,4,3
862,0.5522040104673754,PRUNED,0:00:05.986499,0.0015548619866350337,8,4,3
863,1.9418370489792158,PRUNED,0:00:01.037004,0.0349622036111032,8,4,3
864,1.8777751963714073,PRUNED,0:00:00.368857,0.003327972997600401,26,4,3
865,1.9913761666123295,PRUNED,0:00:00.431754,0.0015917998863843286,21,4,3
866,0.6083119997894892,PRUNED,0:00:04.077982,0.0014089437601413183,8,4,3
867,1.6893115422942422,PRUNED,0:00:00.507546,0.0031472181765651946,17,4,3
868,1.7453042775033467,PRUNED,0:00:00.901351,0.001224627862324643,9,4,3
869,2.318443843296596,PRUNED,0:00:00.084085,0.001961071782094375,236,4,3
870,0.4797388882806865,PRUNED,0:00:29.356884,0.0026666353058900005,4,4,3
871,1.0494894612059797,PRUNED,0:00:03.999229,0.0026772767611771666,4,4,3
872,1.688085183020561,PRUNED,0:00:00.549764,0.002820206995575399,16,4,3
873,1.015612754289822,PRUNED,0:00:04.009644,0.003440948675387951,4,4,3
874,2.3493253744565523,PRUNED,0:00:00.399018,0.00014358044885090306,23,4,3
875,1.8238242131013136,PRUNED,0:00:00.229886,0.003641170594191284,29,2,3
876,1.702510961601811,PRUNED,0:00:00.691630,0.0020573898876897053,12,4,3
877,2.1534171517690024,PRUNED,0:00:00.437155,0.0009456170713581494,20,4,3
878,2.1260925172323204,PRUNED,0:00:00.505048,0.0009126099714034738,18,4,3
879,1.7228805333375932,PRUNED,0:00:00.571140,0.002345219217464109,15,4,3
880,0.5569033353225045,PRUNED,0:00:04.023329,0.0024119783102166865,13,4,3
881,1.755731769748356,PRUNED,0:00:00.667200,0.0018767604544802177,13,4,3
882,2.323011636734009,PRUNED,0:00:00.103498,0.0025822211749399995,154,4,3
883,2.3694478856619967,PRUNED,0:00:01.004706,1.1484124404116488e-06,8,4,3
884,0.488525577158813,PRUNED,0:00:10.330183,0.003417231348483752,9,4,3
885,2.3552805056938757,PRUNED,0:00:00.402884,9.426531971436256e-05,23,4,3
886,1.7606851146771358,PRUNED,0:00:00.325587,0.003534928639086241,23,3,3
887,0.49171732585219774,PRUNED,0:00:08.012130,0.0036354022007972337,11,4,3
888,0.5874443418316303,PRUNED,0:00:03.276196,0.002176268269842809,12,4,3
889,0.5968166948022211,PRUNED,0:00:03.741527,0.004634840667498527,11,4,3
890,0.5941478546304875,PRUNED,0:00:04.370744,0.004737878202817659,9,4,3
891,2.1069521379470824,PRUNED,0:00:00.315811,0.0017612243785099023,30,4,3
892,2.1213229370117186,PRUNED,0:00:00.325711,0.0016895268226048404,30,4,3
893,1.713915078477426,PRUNED,0:00:00.514697,0.002973267752260159,17,4,3
894,1.7123289480805397,PRUNED,0:00:00.525986,0.003000130712958407,17,4,3
895,0.5823898208077236,PRUNED,0:00:02.583635,0.0029202519139906106,16,4,3
896,1.120466864717904,PRUNED,0:00:01.052259,0.025645616477497454,8,4,2
897,1.834333288398656,PRUNED,0:00:00.525849,0.002079740405142923,17,4,3
898,2.071156577325203,PRUNED,0:00:00.297059,0.0012880895334097338,21,2,3
899,0.5296488498972955,PRUNED,0:00:04.586442,0.002617324800555215,14,4,3
900,2.3670542807348314,PRUNED,0:00:01.941207,3.6356118142045744e-06,4,4,3
901,1.7602949347989312,PRUNED,0:00:00.345675,0.0042248161888317984,26,4,3
902,2.0169232175463723,PRUNED,0:00:00.267525,0.002648262234731964,36,4,3
903,1.5324998235702514,PRUNED,0:00:00.846677,0.018286380036922015,20,4,3
904,0.6006220670541128,PRUNED,0:00:02.086120,0.005179081198954049,20,4,3
905,1.1107710760572682,PRUNED,0:00:01.263351,0.0036613534374122835,13,4,3
906,1.19951067739558,PRUNED,0:00:01.121042,0.005245074632705772,14,4,3
907,0.5834366622178451,PRUNED,0:00:03.070995,0.0026653907943302935,13,4,3
908,0.5833521905925966,PRUNED,0:00:04.967484,0.002232854419484655,8,4,3
909,0.5834199662309095,PRUNED,0:00:04.280775,0.002275000176716876,9,4,3
910,0.5888459467759697,PRUNED,0:00:04.886024,0.00221519354694098,8,4,3
911,2.3659690578778583,PRUNED,0:00:00.364028,1.3072185194712812e-05,25,4,3
912,1.8535786846588398,PRUNED,0:00:00.323835,0.003463978906123225,26,4,3
913,0.3776082726175426,PRUNED,0:00:29.372078,0.003451744921175645,8,4,3
914,1.7272323067759123,PRUNED,0:00:00.394922,0.0034545174964530252,21,4,3
915,1.1951770563668842,PRUNED,0:00:00.896698,0.00447766707426231,19,4,3
916,1.1954911466567748,PRUNED,0:00:01.087659,0.004409880463039408,16,4,3
917,2.340957130704607,PRUNED,0:00:00.061638,0.002006751123626188,214,1,3
918,0.5399279819734125,PRUNED,0:00:04.631627,0.0031076370565982347,9,2,3
919,0.5838685398360333,PRUNED,0:00:04.271196,0.0031859486740681204,9,4,3
920,0.5328527459454152,PRUNED,0:00:04.736910,0.003079532551451842,12,4,3
921,0.49229140062966653,PRUNED,0:00:06.877394,0.0030822835129839764,12,4,3
922,1.0337495282940243,PRUNED,0:00:01.250556,0.0029509540793822672,13,4,3
923,1.1222110190124155,PRUNED,0:00:01.202674,0.006378482521451513,14,4,3
924,0.5888340891368927,PRUNED,0:00:02.460796,0.006928143116777975,16,4,3
925,1.8853730580892907,PRUNED,0:00:00.442328,0.0018503231686636415,18,4,3
926,0.5301007991356235,PRUNED,0:00:07.762832,0.004005614740890286,8,4,3
927,1.9119629071309017,PRUNED,0:00:00.388099,0.0023464004150878016,23,4,3
928,0.5552851866369927,PRUNED,0:00:09.185584,0.004087085018537279,4,3,3
929,0.9475475878164332,PRUNED,0:00:03.704685,0.00423640787044776,4,4,3
930,1.051051557865194,PRUNED,0:00:03.592697,0.0019052718805261301,4,4,3
931,0.971431088527577,PRUNED,0:00:01.568509,0.0019218706195661065,10,4,3
932,0.5339467163367938,PRUNED,0:00:07.350709,0.004098768828858894,8,4,3
933,1.843538482983907,PRUNED,0:00:00.246057,0.00387013267686674,31,3,3
934,0.5332215833728031,PRUNED,0:00:06.444579,0.0025473749721690504,8,4,3
935,2.024449340054687,PRUNED,0:00:00.236051,0.0014922484114820312,21,4,2
936,1.7197961968183517,PRUNED,0:00:00.581485,0.002373079884761309,15,4,3
937,0.4948721993938986,PRUNED,0:00:09.492853,0.0025145134980980094,9,4,3
938,0.4977905683398965,PRUNED,0:00:09.364418,0.0025258076818911617,9,4,3
939,1.9290215373039246,PRUNED,0:00:00.344026,0.0026149879463469197,26,4,3
940,1.1473748379132964,PRUNED,0:00:00.952503,0.00551192603805345,17,4,3
941,1.937326445636979,PRUNED,0:00:00.479133,0.001521285837976383,18,4,3
942,1.7057602559366534,PRUNED,0:00:00.716781,0.0020125201557292206,12,4,3
943,1.7285536492572111,PRUNED,0:00:00.661028,0.0016215780785014825,11,4,3
944,1.8464004222084494,PRUNED,0:00:00.355983,0.002600593780945442,22,4,3
945,1.9282579123973846,PRUNED,0:00:00.175962,0.00343875284806955,34,2,3
946,0.01744450069963932,COMPLETE,0:00:51.973609,0.0020662678566562695,4,4,3
947,1.810982011979626,PRUNED,0:00:00.490329,0.0020056821891996385,16,4,3
948,0.4415489033512447,PRUNED,0:00:09.664760,0.00335461206228446,13,4,3
949,0.9995424566424895,PRUNED,0:00:01.143859,0.0032900251564119266,14,4,3
950,0.963459107183641,PRUNED,0:00:03.725035,0.008869965034403704,4,4,3
951,1.031237487270627,PRUNED,0:00:03.807933,0.005237725894936386,4,4,3
952,1.7036125649665963,PRUNED,0:00:00.340350,0.0047521719858795814,26,4,3
953,1.963778297106425,PRUNED,0:00:00.420648,0.0016332603756395805,20,4,3
954,1.7157246734784997,PRUNED,0:00:00.619090,0.002074667574234956,13,4,3
955,1.1843464050111892,PRUNED,0:00:00.986286,0.004989396028968913,19,4,3
956,2.3441386563437328,PRUNED,0:00:00.082258,0.0012794514234179396,223,4,3
957,1.7149084643884138,PRUNED,0:00:00.515023,0.0029695178531375806,17,4,3
958,1.7267571370447836,PRUNED,0:00:00.700044,0.0018746919750320292,12,4,3
959,0.9979495108127594,PRUNED,0:00:01.453452,0.0019415390416828648,11,4,3
960,0.44252519177333,PRUNED,0:00:28.425472,0.0022728289245119594,4,4,3
961,0.44554595014340775,PRUNED,0:00:28.962593,0.0013809563076337427,4,4,3
962,2.2646240697187534,PRUNED,0:00:00.147406,0.0014584532001925832,45,2,3
963,1.8424809034054095,PRUNED,0:00:00.358364,0.0027677457973703523,23,4,3
964,1.0458825283473538,PRUNED,0:00:01.826541,0.006687107244075161,8,4,3
965,2.0198271465301514,PRUNED,0:00:00.289196,0.002312864766548438,30,4,3
966,0.5835249054656234,PRUNED,0:00:04.590975,0.003710515966774602,8,4,3
967,0.357981413602829,PRUNED,0:00:13.187875,0.0038574157386599755,16,4,3
968,0.5912817391753197,PRUNED,0:00:02.515433,0.0026932732464887703,15,4,3
969,1.809285987218221,PRUNED,0:00:00.413891,0.002700985073088809,20,4,3
970,2.017090033082401,PRUNED,0:00:00.184013,0.001672734484919413,22,1,2
971,1.888299887218783,PRUNED,0:00:00.614824,0.0010932230715278094,12,4,3
972,1.7908089139375343,PRUNED,0:00:00.836892,0.0010751602584788947,9,4,3
973,1.7104459096278464,PRUNED,0:00:00.307082,0.005231310789898555,27,4,3
974,1.9017520183470191,PRUNED,0:00:00.248765,0.004486689758358279,37,4,3
975,2.015637749578895,PRUNED,0:00:00.239480,0.003063581940409178,37,4,3
976,0.017459088936448097,COMPLETE,0:00:27.139821,0.0031510829521532503,8,4,3
977,1.8287954048443866,PRUNED,0:00:00.479642,0.0018941221468357547,16,4,3
978,0.5873984744952571,PRUNED,0:00:04.435122,0.001608006327091331,8,4,3
979,2.3556074394333746,PRUNED,0:00:00.622519,5.9175131535916404e-05,12,4,3
980,2.309169054031372,PRUNED,0:00:00.093863,0.0022474280715293377,146,4,3
981,1.6812375862914395,PRUNED,0:00:00.434531,0.003543950651004546,18,4,3
982,0.4017704425239435,PRUNED,0:00:23.194290,0.0028017921574604106,8,4,3
983,1.938648929198583,PRUNED,0:00:00.332663,0.002387914601062037,25,4,3
984,1.101308738667032,PRUNED,0:00:01.171751,0.006386115321980843,13,4,3
985,0.613082144449475,PRUNED,0:00:03.627332,0.0013899721132619887,8,4,3
986,2.3396838009357452,PRUNED,0:00:00.079237,0.0013831909871840008,194,4,3
987,0.828351420901155,PRUNED,0:00:04.260113,0.004227309478592811,4,3,3
988,0.5332163718719316,PRUNED,0:00:08.320526,0.002038161993767003,4,2,3
989,1.9074148893356324,PRUNED,0:00:00.399509,0.0019376619832322268,20,4,3
990,1.0434979918182536,PRUNED,0:00:00.646734,0.003694427100552285,16,2,3
991,1.7804856378099192,PRUNED,0:00:00.579634,0.0017290921752826688,13,4,3
992,1.916071919294504,PRUNED,0:00:00.350562,0.0023127506613605867,23,4,3
993,1.0082867161961653,PRUNED,0:00:03.508776,0.005543550005136516,4,4,3
994,0.5861884509363482,PRUNED,0:00:02.995288,0.002917990128867736,12,4,3
995,1.014134498143738,PRUNED,0:00:00.877460,0.004291449914948754,17,4,3
996,1.0677498059675974,PRUNED,0:00:01.303535,0.010658263859091207,11,4,3
997,1.9554058837890624,PRUNED,0:00:00.276482,0.0027351000897834626,30,4,3
998,0.97037484632297,PRUNED,0:00:00.873487,0.003267944973159379,17,4,3
999,0.5857078858527792,PRUNED,0:00:03.997186,0.0017965084771712925,9,4,3
